,load_gw,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days
2019-12-30,7002.5952380952385,2.642857142857143,-0.21428571428571422,5.428571428571429,15.357142857142858,0.0
2020-01-06,7829.083333333333,5.485714285714286,2.7857142857142856,7.542857142857143,12.514285714285714,0.0
2020-01-13,8377.244047619048,5.542857142857143,2.685714285714286,8.114285714285714,12.457142857142857,0.0
2020-01-20,8347.964285714286,1.842857142857143,-0.5571428571428572,4.671428571428572,16.15714285714286,0.0
2020-01-27,7959.166666666667,6.857142857142857,4.671428571428571,8.942857142857143,11.142857142857142,0.0
2020-02-03,8002.0,5.314285714285715,2.6714285714285713,8.214285714285714,12.685714285714285,0.0
2020-02-10,7889.083333333333,6.014285714285714,3.185714285714286,9.357142857142858,11.985714285714286,0.0
2020-02-17,7755.178571428572,5.857142857142857,3.7285714285714286,7.885714285714286,12.142857142857142,0.0
2020-02-24,7833.291666666667,5.057142857142857,2.3000000000000003,8.257142857142858,12.942857142857143,0.0
2020-03-02,7730.190476190476,4.8999999999999995,1.957142857142857,8.342857142857143,13.100000000000001,0.0
2020-03-09,7509.6547619047615,6.6000000000000005,2.685714285714286,10.857142857142858,11.399999999999999,0.0
2020-03-16,6709.148809523809,5.685714285714285,1.757142857142857,9.742857142857144,12.314285714285715,0.0
2020-03-23,6737.553571428572,3.5285714285714285,-1.5285714285714285,8.657142857142857,14.471428571428572,0.0
